frameid;landmark;x;y;abs_x;abs_y
;;;;;
2;98;3,09472E+15;4,08242E+16;1,98062E+15;1,95956E+16
;;;;;
2;99;3,20632E+15;4,08825E+16;2,05205E+15;1,96236E+16
;;;;;
2;100;3,04156E+16;3,70039E+16;1,9466E+16;1,77619E+16
;;;;;
2;101;2,90637E+13;3,75807E+15;1,86008E+15;1,80387E+16
;;;;;
2;102;3,0629E+15;3,94643E+16;1,96026E+15;1,89429E+16
;;;;;
2;103;2,77059E+16;2,62132E+15;1,77317E+16;1,25823E+16
;;;;;
2;104;2,82037E+15;2,76521E+15;1,80504E+15;1,3273E+16
;;;;;
2;105;2,83156E+16;2,84957E+15;1,8122E+16;1,36779E+16
;;;;;
2;106;2,96764E+15;4,74899E+15;1,89929E+16;2,27952E+13
;;;;;
2;107;3,20083E+15;2,91828E+15;2,04853E+16;1,40078E+16
;;;;;
2;108;3,22274E+15;2,75626E+16;2,06255E+16;1,323E+15
;;;;;
2;109;3,21297E+16;2,53543E+16;2,0563E+16;1,217E+16
;;;;;
2;110;2,79265E+15;3,4186E+16;1,7873E+16;1,64093E+16
;;;;;
2;111;2,61082E+16;3,49881E+15;1,67093E+15;1,67943E+16
;;;;;
2;112;3,13576E+15;3,40172E+15;2,00689E+16;1,63282E+16
;;;;;
2;113;2,67733E+15;3,19876E+14;1,71349E+16;1,53541E+16
;;;;;
2;114;3,19483E+15;3,57132E+15;2,04469E+15;1,71423E+16
;;;;;
2;115;3,13335E+16;3,90028E+16;2,00535E+16;1,87213E+15
;;;;;
2;116;2,51179E+15;3,61113E+16;1,60755E+15;1,73334E+15
;;;;;
2;117;2,67377E+16;3,58657E+15;1,71121E+16;1,72156E+16
;;;;;
2;118;2,78751E+15;3,63927E+16;1,78401E+16;1,74685E+15
;;;;;
2;119;2,94595E+16;3,62908E+16;1,88541E+16;1,74196E+15
;;;;;
2;120;3,05793E+15;3,58919E+16;1,95708E+15;1,72281E+16
;;;;;
2;121;3,13888E+16;3,54726E+15;2,00888E+16;1,70268E+16
;;;;;
2;122;3,30905E+16;3,42599E+16;2,11779E+16;1,64448E+15
;;;;;
2;123;2,51411E+15;3,84539E+16;1,60903E+16;1,84579E+16
;;;;;
2;124;2,61761E+14;3,18196E+16;1,67527E+16;1,52734E+16
;;;;;
2;125;3,28773E+16;4,04861E+15;2,10415E+16;1,94333E+13
;;;;;
2;126;3,12594E+15;3,74259E+15;2,0006E+16;1,79644E+16
;;;;;
2;127;2,4042E+16;3,46121E+16;1,53868E+15;1,66138E+16
;;;;;
2;128;3,20228E+13;3,50074E+15;2,04946E+15;1,68036E+16
;;;;;
2;129;3,05712E+15;3,96316E+15;1,95655E+15;1,90232E+15
;;;;;
2;130;2,7103E+15;3,28224E+16;1,73459E+16;1,57547E+16
;;;;;
2;131;3,13899E+15;3,83509E+15;2,00895E+15;1,84084E+16
;;;;;
2;132;2,38879E+16;4,27125E+15;1,52882E+16;2,0502E+16
;;;;;
2;133;3,12986E+16;3,36447E+15;2,00311E+16;1,61495E+16
;;;;;
2;134;3,20977E+16;3,77163E+15;2,05425E+15;1,81038E+16
;;;;;
2;135;2,57521E+15;4,79238E+14;1,64813E+16;2,30034E+16
;;;;;
2;136;2,55329E+16;4,97045E+16;1,63411E+16;2,38582E+15
;;;;;
2;137;2,41539E+16;3,91332E+15;1,54585E+15;1,87839E+16
;;;;;
2;138;2,49995E+15;4,63203E+16;1,59997E+15;2,22338E+16
;;;;;
2;139;2,50815E+16;3,20949E+15;1,60522E+16;1,54055E+16
;;;;;
2;140;2,87742E+15;5,21403E+15;1,84155E+15;2,50274E+16
;;;;;
2;141;3,29415E+16;4,08408E+16;2,10825E+16;1,96036E+15
;;;;;
2;142;3,04754E+14;3,82291E+15;1,95042E+15;1,835E+16
;;;;;
2;143;2,52676E+16;3,34438E+16;1,61713E+16;1,6053E+16
;;;;;
2;144;2,87288E+15;3,39643E+15;1,83864E+16;1,63029E+16
;;;;;
2;145;2,9474E+15;3,40625E+16;1,88633E+16;1,635E+15
;;;;;
2;146;3,01654E+16;4,60664E+15;1,93058E+16;2,21119E+15
;;;;;
2;147;2,50984E+15;4,08405E+16;1,6063E+16;1,96035E+14
;;;;;
2;148;3,02299E+16;5,43888E+15;1,93472E+16;2,61066E+14
;;;;;
2;149;2,75705E+16;5,24855E+15;1,76451E+16;2,5193E+16
;;;;;
2;150;2,65504E+15;5,13144E+15;1,69923E+16;2,46309E+16
;;;;;
2;151;3,4412E+15;2,80264E+15;2,20237E+16;1,34527E+16
;;;;;
2;152;3,22312E+15;5,49465E+14;2,0628E+15;2,63743E+14
;;;;;
2;153;3,01404E+15;3,39707E+16;1,92899E+16;1,63059E+16
;;;;;
2;154;3,07389E+15;3,38061E+15;1,96729E+15;1,62269E+16
;;;;;
2;155;3,11213E+16;3,37244E+16;1,99177E+16;1,61877E+16
;;;;;
2;156;2,55697E+16;3,15558E+16;1,63646E+16;1,51468E+16
;;;;;
2;157;3,05813E+16;3,25556E+15;1,9572E+16;1,56267E+16
;;;;;
2;158;2,98771E+16;3,20026E+16;1,91214E+16;1,53612E+15
;;;;;
2;159;2,91265E+16;3,18306E+15;1,86409E+16;1,52787E+16
;;;;;
2;160;2,83661E+15;3,1976E+15;1,81543E+15;1,53485E+15
;;;;;
2;161;2,78851E+16;3,23064E+15;1,78465E+16;1,55071E+15
;;;;;
2;162;2,44644E+16;3,18263E+15;1,56572E+16;1,52766E+16
;;;;;
2;163;2,81781E+16;3,37018E+16;1,8034E+16;1,61768E+16
;;;;;
2;164;3,31996E+15;4,22811E+14;2,12477E+15;2,02949E+15
;;;;;
2;165;3,047E+15;4,25596E+15;1,95008E+16;2,04286E+14
;;;;;
2;166;3,13492E+16;3,99504E+15;2,00635E+16;1,91762E+16
;;;;;
2;167;3,20475E+16;4,21915E+15;2,05104E+16;2,02519E+16
;;;;;
2;168;3,39562E+15;3,31012E+16;2,1732E+16;1,58886E+15
;;;;;
2;169;2,66127E+16;4,95711E+16;1,70321E+15;2,37941E+15
;;;;;
2;170;2,76186E+16;5,08829E+15;1,76759E+16;2,44238E+16
;;;;;
2;171;3,03282E+15;5,31334E+14;1,941E+15;2,5504E+15
;;;;;
2;172;2,48296E+16;4,80108E+16;1,5891E+16;2,30452E+16
;;;;;
2;173;3,10706E+16;3,32541E+15;1,98852E+16;1,5962E+16
;;;;;
2;174;3,24395E+16;3,58739E+13;2,07613E+16;1,72195E+15
;;;;;
2;175;3,23041E+16;5,36779E+15;2,06746E+16;2,57654E+15
;;;;;
2;176;2,87491E+16;5,35154E+15;1,83994E+15;2,56874E+16
;;;;;
2;177;2,41974E+15;4,17416E+16;1,54863E+16;2,0036E+15
;;;;;
2;178;3,15395E+15;4,56085E+16;2,01853E+16;2,18921E+16
;;;;;
2;179;3,1404E+16;4,58457E+16;2,00985E+16;2,20059E+15
;;;;;
2;180;3,12781E+15;4,61705E+16;2,0018E+16;2,21618E+16
;;;;;
2;181;3,11741E+15;4,66054E+15;1,99514E+16;2,23706E+16
;;;;;
2;182;3,04845E+15;4,82539E+15;1,95101E+16;2,31619E+16
;;;;;
2;183;3,04417E+16;4,56373E+15;1,94827E+16;2,19059E+15
;;;;;
2;184;3,02681E+16;4,55386E+15;1,93716E+16;2,18585E+16
;;;;;
2;185;3,0124E+16;4,54153E+16;1,92794E+16;2,17993E+16
;;;;;
2;186;2,89905E+15;4,43256E+15;1,85539E+16;2,12763E+16
;;;;;
2;187;2,62481E+16;4,12948E+15;1,67988E+15;1,98215E+16
;;;;;
2;188;3,25462E+16;3,49006E+16;2,08296E+16;1,67523E+16
;;;;;
2;189;3,2044E+16;3,27833E+15;2,05082E+16;1,5736E+16
;;;;;
2;190;3,14704E+16;3,28377E+15;2,01411E+16;1,57621E+16
;;;;;
2;191;3,06224E+16;4,57029E+14;1,95983E+16;2,19374E+15
;;;;;
2;192;2,5698E+16;4,43385E+16;1,64467E+15;2,12825E+15
;;;;;
2;193;3,29245E+16;3,28485E+16;2,10717E+15;1,57673E+16
;;;;;
2;194;2,98649E+14;4,94321E+15;1,91135E+16;2,37274E+16
;;;;;
2;195;3,36772E+16;3,6191E+15;2,15534E+16;1,73717E+16
;;;;;
2;196;3,30212E+16;3,52805E+16;2,11336E+16;1,69346E+15
;;;;;
2;197;3,37754E+16;3,51421E+16;2,16163E+15;1,68682E+15
;;;;;
2;198;3,17258E+16;3,75546E+16;2,03045E+16;1,80262E+16
;;;;;
2;199;3,24281E+15;5,21362E+15;2,0754E+16;2,50254E+15
;;;;;
2;200;3,25637E+16;5,05176E+15;2,08408E+16;2,42484E+16
;;;;;
2;201;3,11658E+15;5,01867E+15;1,99461E+16;2,40896E+16
;;;;;
2;202;2,8103E+15;4,711E+14;1,79859E+15;2,26128E+12
;;;;;
2;203;2,98159E+16;4,05566E+15;1,90821E+16;1,94672E+16
;;;;;
2;204;2,8863E+16;4,84321E+16;1,84723E+15;2,32474E+16
;;;;;
2;205;2,81106E+15;4,02198E+15;1,79908E+15;1,93055E+16
;;;;;
2;206;2,89842E+16;4,16965E+15;1,85499E+16;2,00143E+16
;;;;;
2;207;2,72205E+15;4,21629E+16;1,74211E+15;2,02382E+16
;;;;;
2;208;3,06696E+14;5,16767E+15;1,96286E+15;2,48048E+16
;;;;;
2;209;3,11733E+16;3,82003E+15;1,99509E+16;1,83361E+15
;;;;;
2;210;2,71648E+15;4,80261E+15;1,73855E+16;2,30525E+16
;;;;;
2;211;2,81591E+16;4,94626E+15;1,80218E+16;2,3742E+16
;;;;;
2;212;2,76456E+15;4,55523E+16;1,76932E+16;2,18651E+16
;;;;;
2;213;2,50698E+15;4,29246E+15;1,60447E+16;2,06038E+16
;;;;;
2;214;2,65376E+15;4,56604E+15;1,6984E+16;2,1917E+16
;;;;;
2;215;2,44067E+16;4,41452E+15;1,56203E+15;2,11897E+15
;;;;;
2;216;2,82078E+15;4,32979E+15;1,8053E+16;2,0783E+15
;;;;;
2;217;3,18758E+16;3,66427E+15;2,04005E+16;1,75885E+15
;;;;;
2;218;3,15355E+16;3,95129E+15;2,01827E+16;1,89662E+16
;;;;;
2;219;3,10008E+16;3,98279E+15;1,98405E+16;1,91174E+15
;;;;;
2;220;3,19445E+15;3,87477E+15;2,04445E+16;1,85989E+15
;;;;;
2;221;3,14328E+15;3,14783E+15;2,0117E+15;1,51096E+16
;;;;;
2;222;3,01134E+16;3,04853E+15;1,92726E+15;1,4633E+14
;;;;;
2;223;2,88892E+16;3,02382E+16;1,84891E+16;1,45143E+16
;;;;;
2;224;2,78794E+16;3,04808E+15;1,78428E+16;1,46308E+16
;;;;;
2;225;2,71538E+15;3,10338E+16;1,73784E+16;1,48962E+16
;;;;;
2;226;2,66428E+15;3,31219E+15;1,70514E+16;1,58985E+16
;;;;;
2;227;2,41852E+16;3,66575E+15;1,54786E+16;1,75956E+16
;;;;;
2;228;2,74039E+15;3,48393E+16;1,75385E+16;1,67229E+16
;;;;;
2;229;2,83298E+15;3,52871E+14;1,81311E+15;1,69378E+16
;;;;;
2;230;2,94398E+15;3,53376E+16;1,88415E+16;1,6962E+16
;;;;;
2;231;3,04448E+16;3,51161E+15;1,94846E+15;1,68557E+16
;;;;;
2;232;3,11854E+16;3,48125E+16;1,99586E+16;1,671E+16
;;;;;
2;233;3,1712E+16;3,45394E+15;2,02957E+16;1,65789E+16
;;;;;
2;234;2,39133E+16;3,72644E+16;1,53045E+16;1,78869E+15
;;;;;
2;235;3,09967E+14;4,01974E+15;19837890625;1,92947E+16
;;;;;
2;236;3,23369E+15;3,67792E+16;2,06956E+16;1,7654E+15
;;;;;
2;237;3,20866E+16;3,95815E+15;2,05354E+16;1,89991E+16
;;;;;
2;238;3,24776E+14;4,02892E+16;2,07856E+16;1,93388E+16
;;;;;
2;239;3,20889E+15;3,98463E+16;2,05369E+16;1,91262E+16
;;;;;
2;240;3,12015E+15;4,06235E+16;1,9969E+16;1,94993E+15
;;;;;
2;241;3,26233E+15;4,03861E+15;2,08789E+16;1,93853E+16
;;;;;
2;242;3,26773E+16;4,07287E+16;2,09135E+16;1,95498E+16
;;;;;
2;243;3,16345E+15;3,36867E+16;2,02461E+15;1,61696E+15
;;;;;
2;244;3,21429E+15;3,39931E+15;2,05715E+16;1,63167E+16
;;;;;
2;245;3,25148E+15;3,42337E+15;2,08095E+15;1,64322E+14
;;;;;
2;246;2,76127E+16;3,2587E+16;1,76721E+16;1,56417E+15
;;;;;
2;247;2,71464E+16;3,20386E+15;1,73737E+16;1,53785E+16
;;;;;
2;248;3,43705E+16;3,65196E+15;2,19971E+16;1,75294E+16
;;;;;
2;249;4,01387E+15;3,5631E+16;2,56888E+15;1,71029E+16
;;;;;
2;250;3,41104E+15;4,08133E+16;2,18306E+16;1,95904E+16
;;;;;
2;251;4,34638E+15;3,29851E+15;2,78168E+15;1,58329E+16
;;;;;
2;252;3,74148E+16;3,56743E+15;2,39455E+15;1,71237E+16
;;;;;
2;253;3,81974E+15;3,60556E+16;2,44463E+16;1,73067E+16
;;;;;
2;254;3,9014E+16;3,63161E+16;2,49689E+15;1,74317E+16
;;;;;
2;255;4,03876E+16;3,60264E+15;2,58481E+15;1,72927E+16
;;;;;
2;256;3,68124E+16;3,52235E+14;2,35599E+16;1,69073E+16
;;;;;
2;257;3,93112E+15;3,28604E+16;2,51591E+16;1,5773E+15
;;;;;
2;258;3,82896E+15;3,27363E+15;2,45053E+16;1,57134E+15
;;;;;
2;259;4,02096E+15;3,33312E+16;2,57342E+16;1,5999E+15
;;;;;
2;260;4,07437E+14;3,39889E+16;2,6076E+16;1,63147E+15
;;;;;
2;261;4,08124E+14;3,69006E+16;2,61199E+15;1,77123E+16
;;;;;
2;262;3,57551E+16;5,19252E+15;2,28833E+16;2,49241E+16
;;;;;
2;263;4,05971E+16;3,53525E+16;2,59821E+15;1,69692E+16
;;;;;
2;264;4,33357E+15;3,77427E+15;2,77348E+16;1,81165E+16
;;;;;
2;265;4,19547E+16;3,6418E+16;2,6851E+15;1,74807E+15
;;;;;
2;266;3,75215E+15;4,04884E+15;2,40138E+16;1,94344E+16
;;;;;
2;267;3,39325E+15;4,45066E+15;2,17168E+16;2,13632E+16
;;;;;
2;268;3,37257E+15;4,55628E+15;2,15844E+16;2,18701E+16
;;;;;
2;269;3,48041E+15;4,51264E+15;2,22746E+15;2,16607E+16
;;;;;
2;270;3,53408E+16;4,57594E+15;2,26181E+16;2,19645E+14
;;;;;
2;271;3,44152E+15;4,58083E+16;2,20257E+16;2,1988E+16
;;;;;
2;272;3,49376E+16;4,6122E+15;2,23601E+16;2,21386E+15
;;;;;
2;273;3,65237E+16;4,80781E+15;2,33752E+16;2,30775E+15
;;;;;
2;274;3,4071E+16;4,00362E+15;2,18055E+15;1,92174E+16
;;;;;
2;275;3,42587E+15;3,89255E+15;2,19256E+15;1,86842E+15
;;;;;
2;276;4,19348E+15;3,32909E+15;2,68383E+15;1,59796E+15
;;;;;
2;277;3,61213E+15;3,72933E+15;2,31176E+15;1,79008E+16
;;;;;
2;278;3,60201E+15;4,04073E+15;2,30529E+15;1,93955E+15
;;;;;
2;279;3,61202E+15;3,98734E+15;2,3117E+16;1,91392E+15
;;;;;
2;280;3,9936E+15;4,10894E+16;2,5559E+16;1,97229E+16
;;;;;
2;281;3,43164E+16;3,76137E+15;2,19625E+15;1,80546E+16
;;;;;
2;282;4,00815E+14;3,1437E+15;2,56522E+16;1,50898E+16
;;;;;
2;283;4,12302E+15;3,21918E+15;2,63874E+15;1,54521E+16
;;;;;
2;284;4,27047E+15;3,0699E+15;2,7331E+15;1,47355E+16
;;;;;
2;285;3,61817E+15;3,14954E+15;2,31563E+16;1,51178E+15
;;;;;
2;286;3,73833E+15;3,30314E+16;2,39253E+16;1,58551E+16
;;;;;
2;287;3,71945E+15;4,71389E+16;2,38045E+16;2,26267E+16
;;;;;
2;288;4,15964E+15;4,88472E+15;2,66217E+15;2,34467E+15
;;;;;
2;289;3,53326E+16;4,09154E+15;2,26128E+16;1,96394E+16
;;;;;
2;290;3,46527E+15;4,11132E+14;2,21777E+16;1,97343E+16
;;;;;
2;291;3,58664E+16;4,68169E+16;2,29545E+16;2,24721E+16
;;;;;
2;292;3,56754E+16;4,6727E+15;2,28323E+16;2,2429E+16
;;;;;
2;293;4,18039E+14;3,1687E+15;2,67545E+16;1,52097E+16
;;;;;
2;294;3,59967E+15;4,09925E+16;2,30379E+16;1,96764E+16
;;;;;
2;295;3,84563E+16;3,11443E+15;2,4612E+15;1,49493E+16
;;;;;
2;296;3,87143E+16;3,03772E+15;2,47771E+16;1,45811E+15
;;;;;
2;297;3,93483E+16;2,72058E+16;2,51829E+16;1,30588E+15
;;;;;
2;298;4,18549E+15;3,14943E+15;2,67871E+15;1,51172E+15
;;;;;
2;299;3,85937E+15;2,8956E+16;2,46999E+16;1,38989E+16
;;;;;
2;300;4,25276E+16;3,30454E+15;2,72177E+15;1,58618E+15
;;;;;
2;301;4,26531E+16;3,33838E+16;2,7298E+15;1,60242E+16
;;;;;
2;302;3,384E+15;4,50754E+16;2,16576E+16;2,16362E+16
;;;;;
2;303;3,46045E+15;4,5493E+16;2,21469E+16;2,18367E+16
;;;;;
2;304;3,51414E+15;4,59418E+16;2,24905E+13;2,20521E+15
;;;;;
2;305;3,51155E+15;4,10988E+16;2,24739E+15;1,97274E+16
;;;;;
2;306;3,57682E+16;4,6773E+15;2,28916E+15;2,2451E+14
;;;;;
2;307;3,5415E+16;4,67504E+16;2,26656E+15;2,24402E+16
;;;;;
2;308;3,55778E+15;4,66785E+16;2,27698E+16;2,24057E+15
;;;;;
2;309;3,49575E+16;4,03455E+16;2,23728E+15;1,93659E+15
;;;;;
2;310;3,47821E+14;4,62241E+15;2,22605E+15;2,21876E+16
;;;;;
2;311;3,42659E+16;4,60054E+16;2,19302E+16;2,20826E+15
;;;;;
2;312;3,36282E+16;4,58661E+15;2,1522E+16;2,20157E+15
;;;;;
2;313;3,37809E+16;4,93237E+15;2,16198E+14;2,36754E+16
;;;;;
2;314;3,36572E+15;4,72057E+15;2,15406E+15;2,26588E+16
;;;;;
2;315;3,36661E+15;4,66763E+15;2,15463E+15;2,24046E+16
;;;;;
2;316;3,36509E+16;4,62418E+15;2,15366E+16;2,21961E+15
;;;;;
2;317;3,3615E+16;4,59102E+15;2,15136E+16;2,20369E+16
;;;;;
2;318;3,47751E+16;4,62397E+15;2,22561E+16;2,2195E+14
;;;;;
2;319;3,48896E+16;4,64517E+16;2,23294E+15;2,22968E+16
;;;;;
2;320;3,50086E+15;4,67258E+15;2,24055E+16;2,24284E+16
;;;;;
2;321;3,51054E+15;4,70611E+15;2,24675E+16;2,25893E+15
;;;;;
2;322;3,65219E+14;4,45323E+15;2,3374E+16;2,13755E+15
;;;;;
2;323;4,29654E+16;4,33561E+15;2,74979E+16;2,08109E+16
;;;;;
2;324;3,51685E+15;4,64433E+15;2,25078E+16;2,22928E+16
;;;;;
2;325;3,52828E+15;4,65835E+15;2,2581E+16;2,23601E+16
;;;;;
2;326;3,43641E+16;4,15154E+15;2,1993E+16;1,99274E+16
;;;;;
2;327;3,56311E+16;4,16749E+15;2,28039E+16;2,0004E+16
;;;;;
2;328;3,45048E+15;4,13202E+15;2,20831E+16;1,98337E+16
;;;;;
2;329;3,69206E+16;3,8194E+16;2,36292E+16;1,83331E+15
;;;;;
2;330;3,81757E+16;3,92656E+15;2,44324E+16;1,88475E+16
;;;;;
2;331;3,62058E+16;4,0491E+16;2,31717E+15;1,94357E+16
;;;;;
2;332;4,13926E+16;2,87203E+16;2,64912E+16;1,37857E+16
;;;;;
2;333;4,05483E+15;2,99989E+15;2,59509E+16;1,43995E+16
;;;;;
2;334;4,05053E+15;3,07733E+16;2,59234E+16;1,47712E+16
;;;;;
2;335;3,58249E+16;4,86268E+15;2,29279E+16;2,33409E+16
;;;;;
2;336;3,66436E+15;3,02103E+15;2,34519E+16;1,45009E+16
;;;;;
2;337;3,66231E+14;2,83991E+15;2,34388E+15;1,36316E+16
;;;;;
2;338;3,71984E+16;2,62922E+15;2,38069E+15;1,26202E+16
;;;;;
2;339;3,98244E+16;3,63504E+16;2,54876E+16;1,74482E+16
;;;;;
2;340;4,15407E+16;3,79293E+15;2,6586E+16;1,82061E+16
;;;;;
2;341;3,64289E+14;3,48452E+15;2,33145E+16;1,67257E+16
;;;;;
2;342;4,14029E+15;3,4747E+16;2,64979E+16;1,66786E+15
;;;;;
2;343;3,56018E+16;3,63761E+15;2,27851E+16;1,74605E+16
;;;;;
2;344;3,55339E+16;3,97756E+15;2,27417E+16;1,90923E+16
;;;;;
2;345;4,23379E+15;3,92735E+16;2,70963E+15;1,88513E+15
;;;;;
2;346;4,0708E+15;3,84671E+16;2,60531E+15;1,84642E+15
;;;;;
2;347;3,94646E+15;3,84955E+15;2,52573E+16;1,84778E+16
;;;;;
2;348;3,78917E+15;3,77789E+15;2,42507E+16;1,81339E+16
;;;;;
2;349;3,68579E+16;3,69719E+16;2,35891E+16;1,77465E+16
;;;;;
2;350;3,61262E+16;3,62632E+16;2,31208E+16;1,74063E+16
;;;;;
2;351;3,46416E+15;3,45448E+15;2,21706E+16;1,65815E+16
;;;;;
2;352;4,19628E+15;4,15534E+16;2,68562E+15;1,99456E+16
;;;;;
2;353;4,2027E+15;3,48057E+15;2,68973E+16;1,67067E+16
;;;;;
2;354;3,37441E+15;4,06418E+16;2,15962E+16;1,95081E+16
;;;;;
2;355;3,59848E+16;3,82872E+16;2,30303E+15;1,83779E+16
;;;;;
2;356;4,36717E+13;3,81394E+15;2,79499E+15;1,83069E+16
;;;;;
2;357;3,5576E+15;3,55712E+14;2,27687E+16;1,70742E+16
;;;;;
2;358;3,62555E+16;4,06767E+16;2,32035E+15;1,95248E+16
;;;;;
2;359;4,08907E+15;3,54442E+15;2,61701E+15;1,70132E+15
;;;;;
2;360;3,56187E+15;3,9126E+16;2,2796E+16;1,87805E+16
;;;;;
2;361;4,24358E+16;4,60903E+15;2,71589E+15;2,21234E+16
;;;;;
2;362;3,65709E+14;3,45197E+15;2,34054E+16;1,65694E+16
;;;;;
2;363;3,49925E+15;3,82416E+15;2,23952E+16;1,8356E+16
;;;;;
2;364;3,97023E+13;5,05125E+15;2,54095E+15;2,4246E+16
;;;;;
2;365;3,96263E+15;5,22542E+15;2,53608E+16;2,5082E+15
;;;;;
2;366;4,28266E+16;4,25557E+16;2,7409E+15;2,04267E+16
;;;;;
2;367;4,0741E+15;4,92284E+15;2,60742E+15;2,36297E+16
;;;;;
2;368;4,30446E+15;3,53827E+15;2,75486E+16;1,69837E+15
;;;;;
2;369;3,59797E+16;5,3489E+15;2,3027E+16;2,56747E+16
;;;;;
2;370;3,36318E+16;4,09589E+15;2,15244E+16;1,96603E+16
;;;;;
2;371;3,66377E+15;3,93584E+15;2,34481E+16;1,8892E+16
;;;;;
2;372;4,26949E+16;3,68605E+16;2,73247E+16;1,76931E+16
;;;;;
2;373;3,90897E+15;3,57321E+16;2,50174E+16;1,71514E+15
;;;;;
2;374;3,83438E+14;3,5521E+15;2,454E+16;1,70501E+15
;;;;;
2;375;3,55409E+16;4,69521E+15;2,27462E+16;2,2537E+15
;;;;;
2;376;4,1614E+15;4,38949E+15;2,6633E+15;2,10695E+15
;;;;;
2;377;3,42603E+13;5,51149E+15;2,19266E+15;2,64552E+16
;;;;;
2;378;3,71548E+16;5,42057E+14;2,3779E+16;2,60187E+16
;;;;;
2;379;3,83575E+16;5,34433E+15;2,45488E+16;2,56528E+15
;;;;;
2;380;3,76958E+16;3,52041E+15;2,41253E+16;1,6898E+15
;;;;;
2;381;3,71157E+15;3,48509E+16;2,3754E+16;1,67284E+15
;;;;;
2;382;3,67389E+16;3,46495E+16;2,35129E+16;1,66318E+16
;;;;;
2;383;4,26916E+16;3,47998E+16;2,73226E+14;1,67039E+16
;;;;;
2;384;3,74771E+15;3,3974E+15;2,39854E+16;1,63075E+16
;;;;;
2;385;3,82672E+16;3,38186E+15;2,4491E+16;1,62329E+16
;;;;;
2;386;3,90274E+14;3,39478E+15;2,49775E+16;1,6295E+16
;;;;;
2;387;3,97636E+16;3,43229E+15;2,54487E+16;1,6475E+16
;;;;;
2;388;4,01798E+16;3,47501E+16;2,57151E+16;1,66801E+16
;;;;;
2;389;4,37485E+15;3,53048E+16;2,7999E+16;1,69463E+16
;;;;;
2;390;3,96754E+16;3,57453E+16;2,53923E+16;1,71577E+16
;;;;;
2;391;3,58376E+16;4,35166E+16;2,29361E+16;2,0888E+15
;;;;;
2;392;3,53572E+16;4,06875E+15;2,26286E+16;1,953E+16
;;;;;
2;393;3,43424E+15;4,26028E+15;2,19791E+16;2,04493E+15
;;;;;
2;394;3,85533E+16;5,17947E+15;2,46741E+15;2,48615E+16
;;;;;
2;395;3,73313E+15;5,26935E+14;2,3892E+16;2,52929E+15
;;;;;
2;396;3,43008E+15;5,38778E+15;2,19525E+16;2,58614E+16
;;;;;
2;397;4,06146E+15;5,08689E+15;2,59933E+15;2,44171E+15
;;;;;
2;398;3,68623E+16;3,43081E+15;2,35919E+16;1,64679E+16
;;;;;
2;399;3,50334E+15;3,63441E+16;2,24214E+16;1,74452E+16
;;;;;
2;400;3,58329E+15;5,47917E+15;2,29331E+16;2,63E+15
;;;;;
2;401;4,23378E+16;4,50817E+14;2,70962E+16;2,16392E+16
;;;;;
2;402;3,42576E+15;4,60377E+15;2,19249E+16;2,20981E+16
;;;;;
2;403;3,43525E+16;4,63259E+15;2,19856E+16;2,22364E+16
;;;;;
2;404;3,44211E+16;4,66971E+15;2,20295E+15;2,24146E+16
;;;;;
2;405;3,44614E+16;4,71842E+15;2,20553E+16;2,26484E+16
;;;;;
2;406;3,49243E+15;4,90757E+15;2,23516E+16;2,35563E+15
;;;;;
2;407;3,53498E+14;4,64326E+16;2,26239E+15;2,22876E+16
;;;;;
2;408;3,55291E+16;4,63884E+16;2,27386E+14;2,22664E+15
;;;;;
2;409;3,56963E+15;4,63141E+14;2,28456E+15;2,22307E+16
;;;;;
2;410;3,6996E+16;4,57745E+15;2,36774E+16;2,19718E+16
;;;;;
2;411;4,03828E+16;4,39183E+15;2,5845E+15;2,10808E+16
;;;;;
2;412;3,5108E+16;3,53724E+13;2,24691E+16;1,69787E+15
;;;;;
2;413;3,59828E+16;3,34931E+16;2,3029E+15;1,60767E+16
;;;;;
2;414;3,65364E+16;3,37641E+16;2,33833E+16;1,62068E+16
;;;;;
2;415;3,51697E+15;4,64465E+16;2,25086E+16;2,22943E+16
;;;;;
2;416;4,03753E+16;4,70599E+16;2,58402E+16;2,25887E+16
;;;;;
2;417;3,50772E+16;3,3248E+15;2,24494E+15;1,5959E+14
;;;;;
2;418;3,53369E+16;5,04511E+15;2,26156E+16;2,42165E+16
;;;;;
2;419;3,45156E+13;3,55488E+15;2,209E+16;1,70634E+16
;;;;;
2;420;3,54512E+16;3,82409E+15;2,26888E+16;1,83556E+16
;;;;;
2;421;3,39597E+16;5,07097E+15;2,17342E+16;2,43407E+16
;;;;;
2;422;3,7434E+16;4,88409E+15;2,39578E+16;2,34436E+14
;;;;;
2;423;3,68374E+16;4,18326E+15;2,3576E+16;2,00796E+15
;;;;;
2;424;3,64801E+15;4,98453E+16;2,33473E+16;2,39258E+16
;;;;;
2;425;3,86652E+16;4,21785E+15;2,47457E+16;2,02457E+16
;;;;;
2;426;3,74719E+16;4,32568E+15;2,3982E+16;2,07633E+16
;;;;;
2;427;3,92135E+15;4,43964E+16;2,50966E+16;2,13103E+15
;;;;;
2;428;3,41894E+15;5,23423E+15;2,18812E+15;2,51243E+16
;;;;;
2;429;3,59125E+15;3,90668E+16;2,2984E+15;1,87521E+15
;;;;;
2;430;3,82423E+16;5,00879E+15;2,4475E+16;2,40422E+16
;;;;;
