frameid,landmark,x,y,abs_x,abs_y
0,86,0.6284902095794678,0.48206397891044617,402.2337341308594,231.39070987701416
0,87,0.6283987164497375,0.4767605662345886,402.17517852783203,228.84507179260254
0,88,0.6076897382736206,0.4868081212043762,388.9214324951172,233.6678981781006
0,89,0.6066083312034607,0.48999443650245667,388.22933197021484,235.1973295211792
0,90,0.6051853895187378,0.49499523639678955,387.3186492919922,237.59771347045898
0,91,0.6042296290397644,0.5013934373855591,386.7069625854492,240.66884994506836
0,92,0.5837687253952026,0.45034417510032654,373.6119842529297,216.16520404815674
0,93,0.4949810206890106,0.41812342405319214,316.7878532409668,200.69924354553223
0,94,0.6361545920372009,0.40886786580085754,407.1389389038086,196.25657558441162
0,95,0.6007985472679138,0.49205875396728516,384.51107025146484,236.18820190429688
0,96,0.599351167678833,0.49403116106987,383.5847473144531,237.1349573135376
0,97,0.6199277639389038,0.4148106276988983,396.75376892089844,199.1091012954712
0,98,0.6002667546272278,0.4139878749847412,384.1707229614258,198.71417999267578
0,99,0.6182543039321899,0.4120727777481079,395.68275451660156,197.7949333190918
0,100,0.5818754434585571,0.3631325662136078,372.40028381347656,174.30363178253174
0,101,0.5619775652885437,0.37462320923805237,359.66564178466797,179.81914043426514
0,102,0.5935612320899963,0.39685171842575073,379.87918853759766,190.48882484436035
0,103,0.5184093713760376,0.19910627603530884,331.78199768066406,95.57101249694824
0,104,0.5287758111953735,0.2186547964811325,338.41651916503906,104.9543023109436
0,105,0.5368655920028687,0.22926448285579681,343.59397888183594,110.04695177078247
0,106,0.5925670862197876,0.509989321231842,379.24293518066406,244.79487419128418
0,107,0.5938596129417419,0.23354874551296234,380.07015228271484,112.10339784622192
0,108,0.5900253057479858,0.2033834010362625,377.61619567871094,97.624032497406
0,109,0.5833373069763184,0.16741740703582764,373.33587646484375,80.36035537719727
0,110,0.5415886044502258,0.3323763608932495,346.61670684814453,159.54065322875977
0,111,0.5145680904388428,0.3496116101741791,329.3235778808594,167.81357288360596
0,112,0.592863142490387,0.3217371702194214,379.43241119384766,154.43384170532227
0,113,0.5221514701843262,0.2994036376476288,334.17694091796875,143.71374607086182
0,114,0.6036229729652405,0.3400806486606598,386.3187026977539,163.2387113571167
0,115,0.604093074798584,0.38833969831466675,386.61956787109375,186.40305519104004
0,116,0.5028453469276428,0.36446255445480347,321.8210220336914,174.94202613830566
0,117,0.5242960453033447,0.35907867550849915,335.5494689941406,172.3577642440796
0,118,0.5410128235816956,0.3624930679798126,346.24820709228516,173.99667263031006
0,119,0.5642910003662109,0.35844603180885315,361.146240234375,172.0540952682495
0,120,0.5811551213264465,0.3507683277130127,371.9392776489258,168.3687973022461
0,121,0.5939449667930603,0.341377317905426,380.1247787475586,163.8611125946045
0,122,0.6193808317184448,0.31466880440711975,396.4037322998047,151.04102611541748
0,123,0.506774365901947,0.3983865976333618,324.3355941772461,191.22556686401367
0,124,0.5124387741088867,0.2968566119670868,327.9608154296875,142.49117374420166
0,125,0.630252480506897,0.40376582741737366,403.36158752441406,193.80759716033936
0,126,0.5971757769584656,0.36645135283470154,382.19249725341797,175.89664936065674
0,127,0.48593825101852417,0.340711385011673,311.00048065185547,163.54146480560303
0,128,0.6033070087432861,0.330548495054245,386.1164855957031,158.6632776260376
0,129,0.5920991897583008,0.3990371823310852,378.9434814453125,191.5378475189209
0,130,0.5298128724098206,0.31544366478919983,339.08023834228516,151.41295909881592
0,131,0.6030623912811279,0.37894493341445923,385.9599304199219,181.89356803894043
0,132,0.502379298210144,0.45848438143730164,321.5227508544922,220.07250308990479
0,133,0.592647135257721,0.3160766065120697,379.2941665649414,151.71677112579346
0,134,0.6129457354545593,0.3672803044319153,392.28527069091797,176.29454612731934
0,135,0.542317271232605,0.5276719331741333,347.0830535888672,253.28252792358398
0,136,0.5438026189804077,0.5514657497406006,348.03367614746094,264.7035598754883
0,137,0.4963263273239136,0.4095708429813385,317.6488494873047,196.59400463104248
0,138,0.5264021754264832,0.5087683200836182,336.8973922729492,244.20879364013672
0,139,0.4944561719894409,0.3010973632335663,316.4519500732422,144.52673435211182
0,140,0.5950199365615845,0.5724883079528809,380.81275939941406,274.7943878173828
0,141,0.6314036846160889,0.4087333083152771,404.0983581542969,196.191987991333
0,142,0.5864115953445435,0.37973153591156006,375.3034210205078,182.27113723754883
0,143,0.5015019178390503,0.3306860625743866,320.9612274169922,158.72931003570557
0,144,0.5521999001502991,0.32707688212394714,353.4079360961914,156.99690341949463
0,145,0.5627599954605103,0.3279547095298767,360.16639709472656,157.41826057434082
0,146,0.5957156419754028,0.5008785128593445,381.2580108642578,240.42168617248535
0,147,0.510924756526947,0.43276214599609375,326.9918441772461,207.725830078125
0,148,0.6179234385490417,0.5957438349723816,395.4710006713867,285.95704078674316
0,149,0.5794241428375244,0.5804616808891296,370.8314514160156,278.6216068267822
0,150,0.562896728515625,0.5690016746520996,360.25390625,273.1208038330078
0,151,0.6257655024528503,0.2017471045255661,400.4899215698242,96.83861017227173
0,152,0.6437752842903137,0.5958577990531921,412.0161819458008,286.0117435455322
0,153,0.5730805397033691,0.3258441090583801,366.77154541015625,156.40517234802246
0,154,0.5825309157371521,0.32185089588165283,372.81978607177734,154.48843002319336
0,155,0.5890434980392456,0.31883132457733154,376.9878387451172,153.03903579711914
0,156,0.5029757022857666,0.29563701152801514,321.9044494628906,141.90576553344727
0,157,0.5806747078895569,0.30523157119750977,371.6318130493164,146.5111541748047
0,158,0.5699821710586548,0.3010375499725342,364.78858947753906,144.4980239868164
0,159,0.5598654747009277,0.3003348410129547,358.31390380859375,144.16072368621826
0,160,0.5496364235877991,0.30321598052978516,351.7673110961914,145.54367065429688
0,161,0.5428825616836548,0.30779141187667847,347.44483947753906,147.73987770080566
0,162,0.48538297414779663,0.29848024249076843,310.64510345458984,143.27051639556885
0,163,0.5450030565261841,0.3241998553276062,348.8019561767578,155.61593055725098
0,164,0.6367756128311157,0.42494329810142517,407.53639221191406,203.97278308868408
0,165,0.5951389670372009,0.43798312544822693,380.8889389038086,210.23190021514893
0,166,0.6061050891876221,0.4016651511192322,387.9072570800781,192.79927253723145
0,167,0.6191632151603699,0.427753746509552,396.2644577026367,205.32179832458496
0,168,0.6298537850379944,0.28891217708587646,403.1064224243164,138.6778450012207
0,169,0.5596539974212646,0.5461713075637817,358.1785583496094,262.16222763061523
0,170,0.5765661001205444,0.5595755577087402,369.00230407714844,268.5962677001953
0,171,0.6176034212112427,0.5805032253265381,395.2661895751953,278.6415481567383
0,172,0.5287280082702637,0.5308034420013428,338.38592529296875,254.78565216064453
0,173,0.5888311862945557,0.31155407428741455,376.8519592285156,149.54595565795898
0,174,0.6128266453742981,0.34039872884750366,392.2090530395508,163.39138984680176
0,175,0.6433863639831543,0.5805061459541321,411.76727294921875,278.6429500579834
0,176,0.5972499251365662,0.5897694230079651,382.23995208740234,283.08932304382324
0,177,0.502651572227478,0.44695740938186646,321.69700622558594,214.5395565032959
0,178,0.617087185382843,0.4809252619743347,394.93579864501953,230.84412574768066
0,179,0.6163458824157715,0.48537909984588623,394.46136474609375,232.9819679260254
0,180,0.6160187125205994,0.4925093352794647,394.2519760131836,236.40448093414307
0,181,0.6163383722305298,0.5018776059150696,394.45655822753906,240.9012508392334
0,182,0.6060774922370911,0.5204535722732544,387.8895950317383,249.8177146911621
0,183,0.5980222821235657,0.4911988377571106,382.73426055908203,235.7754421234131
0,184,0.5951694250106812,0.49022483825683594,380.90843200683594,235.30792236328125
0,185,0.5924893617630005,0.48867273330688477,379.1931915283203,234.5629119873047
0,186,0.5757356882095337,0.46564847230911255,368.47084045410156,223.51126670837402
0,187,0.5272364616394043,0.43597692251205444,337.43133544921875,209.26892280578613
0,188,0.6116510033607483,0.3260560631752014,391.4566421508789,156.50691032409668
0,189,0.6009106040000916,0.2966090440750122,384.5827865600586,142.37234115600586
0,190,0.5936138033866882,0.30193668603897095,379.91283416748047,144.92960929870605
0,191,0.6009833812713623,0.491586297750473,384.6293640136719,235.96142292022705
0,192,0.5289673209190369,0.47990313172340393,338.5390853881836,230.3535032272339
0,193,0.61313396692276,0.2915707230567932,392.4057388305664,139.95394706726074
0,194,0.6012141108512878,0.5363258123397827,384.7770309448242,257.4363899230957
0,195,0.6329895257949829,0.3403722047805786,405.11329650878906,163.37865829467773
0,196,0.6211611032485962,0.3300732970237732,397.54310607910156,158.43518257141113
0,197,0.6320269703865051,0.3254892826080322,404.4972610473633,156.23485565185547
0,198,0.6053764820098877,0.3664630055427551,387.4409484863281,175.90224266052246
0,199,0.642652153968811,0.5622214078903198,411.29737854003906,269.8662757873535
0,200,0.6415500044822693,0.5432239770889282,410.59200286865234,260.74750900268555
0,201,0.6215316653251648,0.5436683893203735,397.78026580810547,260.9608268737793
0,202,0.5716864466667175,0.5077064633369446,365.8793258666992,243.6991024017334
0,203,0.5822047591209412,0.41347774863243103,372.61104583740234,198.4693193435669
0,204,0.5850337147712708,0.5241909027099609,374.4215774536133,251.61163330078125
0,205,0.5532618761062622,0.41497868299484253,354.0876007080078,199.1897678375244
0,206,0.5713160634040833,0.43165135383605957,365.6422805786133,207.1926498413086
0,207,0.544709324836731,0.444478839635849,348.6139678955078,213.34984302520752
0,208,0.6190088987350464,0.562512218952179,396.1656951904297,270.0058650970459
0,209,0.5982180237770081,0.37755087018013,382.85953521728516,181.2244176864624
0,210,0.562359631061554,0.5238363146781921,359.91016387939453,251.44143104553223
0,211,0.5793325304985046,0.5398361682891846,370.77281951904297,259.1213607788086
0,212,0.5607167482376099,0.48745429515838623,358.8587188720703,233.9780616760254
0,213,0.5160706043243408,0.46231797337532043,330.2851867675781,221.9126272201538
0,214,0.5454328060150146,0.49454736709594727,349.0769958496094,237.3827362060547
0,215,0.5118768811225891,0.4805419147014618,327.60120391845703,230.66011905670166
0,216,0.5629926323890686,0.4548914134502411,360.3152847290039,218.34787845611572
0,217,0.6052290797233582,0.353334903717041,387.3466110229492,169.6007537841797
0,218,0.6082935929298401,0.39497703313827515,389.30789947509766,189.58897590637207
0,219,0.6007910370826721,0.400846004486084,384.50626373291016,192.4060821533203
0,220,0.6134877800941467,0.38234466314315796,392.6321792602539,183.52543830871582
0,221,0.5897548794746399,0.27763205766677856,377.44312286376953,133.2633876800537
0,222,0.5688323974609375,0.2649766206741333,364.052734375,127.18877792358398
0,223,0.5509304404258728,0.2634834945201874,352.5954818725586,126.47207736968994
0,224,0.5363742113113403,0.2696552276611328,343.2794952392578,129.43450927734375
0,225,0.5261571407318115,0.2811369001865387,336.7405700683594,134.94571208953857
0,226,0.5220180153846741,0.3200172483921051,334.0915298461914,153.60827922821045
0,227,0.4919525384902954,0.37349554896354675,314.84962463378906,179.27786350250244
0,228,0.5338068008422852,0.343057781457901,341.6363525390625,164.66773509979248
0,229,0.5472033023834229,0.346621572971344,350.2101135253906,166.37835502624512
0,230,0.5634481906890869,0.3462259769439697,360.6068420410156,166.18846893310547
0,231,0.5786392688751221,0.34143006801605225,370.3291320800781,163.88643264770508
0,232,0.5904942154884338,0.33407676219940186,377.91629791259766,160.3568458557129
0,233,0.5985537171363831,0.3267546594142914,383.07437896728516,156.84223651885986
0,234,0.4901203513145447,0.37960970401763916,313.6770248413086,182.2126579284668
0,235,0.6011738181114197,0.40583765506744385,384.7512435913086,194.80207443237305
0,236,0.6136683821678162,0.3533954918384552,392.74776458740234,169.6298360824585
0,237,0.6174495220184326,0.39384016394615173,395.1676940917969,189.04327869415283
0,238,0.6241092681884766,0.4026380777359009,399.429931640625,193.26627731323242
0,239,0.6174392700195312,0.397715300321579,395.1611328125,190.9033441543579
0,240,0.6043105721473694,0.41086357831954956,386.7587661743164,197.2145175933838
0,241,0.6264627575874329,0.4034152626991272,400.93616485595703,193.63932609558105
0,242,0.6275898814201355,0.40824538469314575,401.6575241088867,195.95778465270996
0,243,0.5972737669944763,0.31465986371040344,382.25521087646484,151.03673458099365
0,244,0.6043865084648132,0.3156259059906006,386.80736541748047,151.50043487548828
0,245,0.6095616221427917,0.31590551137924194,390.1194381713867,151.63464546203613
0,246,0.5389152765274048,0.31161707639694214,344.90577697753906,149.57619667053223
0,247,0.5289397239685059,0.30095741152763367,338.52142333984375,144.45955753326416
0,248,0.6434698700904846,0.3423536419868469,411.82071685791016,164.32974815368652
0,249,0.7218430638313293,0.30977773666381836,461.9795608520508,148.6933135986328
0,250,0.6468663811683655,0.4044771194458008,413.9944839477539,194.14901733398438
0,251,0.7622575759887695,0.24580349028110504,487.8448486328125,117.98567533493042
0,252,0.6873049139976501,0.32410597801208496,439.8751449584961,155.57086944580078
0,253,0.6997513771057129,0.32538145780563354,447.84088134765625,156.1830997467041
0,254,0.7114158272743225,0.32364803552627563,455.3061294555664,155.3510570526123
0,255,0.7269206047058105,0.31433483958244324,465.22918701171875,150.88072299957275
0,256,0.6764488220214844,0.3193610906600952,432.92724609375,153.2933235168457
0,257,0.7029364705085754,0.27033349871635437,449.8793411254883,129.7600793838501
0,258,0.6889176368713379,0.27302753925323486,440.90728759765625,131.05321884155273
0,259,0.716429591178894,0.27292585372924805,458.5149383544922,131.00440979003906
0,260,0.7255271673202515,0.2805093228816986,464.33738708496094,134.64447498321533
0,261,0.7360898852348328,0.3228869140148163,471.09752655029297,154.98571872711182
0,262,0.6855937242507935,0.5442560911178589,438.7799835205078,261.24292373657227
0,263,0.7260481715202332,0.304878294467926,464.6708297729492,146.3415813446045
0,264,0.7693896889686584,0.3178940713405609,492.4094009399414,152.58915424346924
0,265,0.7478045225143433,0.31032878160476685,478.5948944091797,148.9578151702881
0,266,0.6973394751548767,0.3838534951210022,446.2972640991211,184.24967765808105
0,267,0.6528846621513367,0.44624459743499756,417.84618377685547,214.19740676879883
0,268,0.6544522047042847,0.4665483236312866,418.8494110107422,223.94319534301758
0,269,0.6701664924621582,0.4563717544078827,428.90655517578125,219.0584421157837
0,270,0.6816606521606445,0.4677857756614685,436.2628173828125,224.53717231750488
0,271,0.6669978499412537,0.47025758028030396,426.87862396240234,225.7236385345459
0,272,0.6769571900367737,0.47563767433166504,433.25260162353516,228.30608367919922
0,273,0.6937839984893799,0.48807621002197266,444.0217590332031,234.27658081054688
0,274,0.6459343433380127,0.3927839696407318,413.3979797363281,188.53630542755127
0,275,0.646887481212616,0.3762563169002533,414.0079879760742,180.60303211212158
0,276,0.7399013638496399,0.26276177167892456,473.53687286376953,126.12565040588379
0,277,0.6702824234962463,0.34646111726760864,428.98075103759766,166.30133628845215
0,278,0.673821747303009,0.3903096318244934,431.2459182739258,187.34862327575684
0,279,0.6742688417434692,0.3824462592601776,431.5320587158203,183.57420444488525
0,280,0.7343865036964417,0.3813253343105316,470.00736236572266,183.03616046905518
0,281,0.6451166868209839,0.35765886306762695,412.8746795654297,171.67625427246094
0,282,0.7113528251647949,0.24027641117572784,455.26580810546875,115.33267736434937
0,283,0.7281574606895447,0.24798253178596497,466.0207748413086,119.03161525726318
0,284,0.7497451901435852,0.21312519907951355,479.83692169189453,102.3000955581665
0,285,0.6575334668159485,0.25459712743759155,420.82141876220703,122.20662117004395
0,286,0.6768189072608948,0.28156620264053345,433.16410064697266,135.15177726745605
0,287,0.7020112872123718,0.47119393944740295,449.28722381591797,226.17309093475342
0,288,0.7560251355171204,0.4781363010406494,483.85608673095703,229.50542449951172
0,289,0.6644883751869202,0.40034717321395874,425.2725601196289,192.1666431427002
0,290,0.6548844575881958,0.4061054289340973,419.1260528564453,194.9306058883667
0,291,0.6944547295570374,0.48657968640327454,444.4510269165039,233.55824947357178
0,292,0.6907576322555542,0.48543351888656616,442.0848846435547,233.00808906555176
0,293,0.733643651008606,0.23792554438114166,469.5319366455078,114.204261302948
0,294,0.674176812171936,0.39815205335617065,431.47315979003906,191.1129856109619
0,295,0.6887975931167603,0.24019776284694672,440.83045959472656,115.29492616653442
0,296,0.6900699734687805,0.22657650709152222,441.64478302001953,108.75672340393066
0,297,0.6981269717216492,0.16961362957954407,446.80126190185547,81.41454219818115
0,298,0.742246687412262,0.22484737634658813,475.03787994384766,107.9267406463623
0,299,0.6924012303352356,0.19823622703552246,443.1367874145508,95.15338897705078
0,300,0.7459617853164673,0.25636452436447144,477.41554260253906,123.05497169494629
0,301,0.7549923658370972,0.25174444913864136,483.1951141357422,120.83733558654785
0,302,0.6543307900428772,0.4567439556121826,418.7717056274414,219.23709869384766
0,303,0.6689278483390808,0.4638195037841797,428.1138229370117,222.63336181640625
0,304,0.6794865131378174,0.4717021584510803,434.8713684082031,226.41703605651855
0,305,0.6616452932357788,0.4037131369113922,423.45298767089844,193.78230571746826
0,306,0.6926224827766418,0.48606613278388977,443.2783889770508,233.3117437362671
0,307,0.6867712736129761,0.48670539259910583,439.5336151123047,233.6185884475708
0,308,0.6890387535095215,0.4848402738571167,440.98480224609375,232.72333145141602
0,309,0.6588134169578552,0.3942478597164154,421.64058685302734,189.2389726638794
0,310,0.6745617389678955,0.47755149006843567,431.7195129394531,229.22471523284912
0,311,0.6650683879852295,0.4741809070110321,425.6437683105469,227.6068353652954
0,312,0.6537142992019653,0.472541481256485,418.3771514892578,226.8199110031128
0,313,0.6572598218917847,0.5239586234092712,420.6462860107422,251.5001392364502
0,314,0.6591790318489075,0.4994320869445801,421.8745803833008,239.72740173339844
0,315,0.6574245095252991,0.4884386360645294,420.7516860961914,234.45054531097412
0,316,0.6553291082382202,0.4796154499053955,419.41062927246094,230.21541595458984
0,317,0.6533408164978027,0.4741637408733368,418.13812255859375,227.59859561920166
0,318,0.6743641495704651,0.4786362051963806,431.59305572509766,229.7453784942627
0,319,0.6768163442611694,0.48204296827316284,433.16246032714844,231.38062477111816
0,320,0.6798819303512573,0.4872157573699951,435.1244354248047,233.86356353759766
0,321,0.682736873626709,0.49356743693351746,436.95159912109375,236.91236972808838
0,322,0.6896443963050842,0.4411090016365051,441.3724136352539,211.73232078552246
0,323,0.768409013748169,0.3969239294528961,491.7817687988281,190.52348613739014
0,324,0.6816039681434631,0.4817342162132263,436.2265396118164,231.23242378234863
0,325,0.6839408278465271,0.4839194118976593,437.72212982177734,232.28131771087646
0,326,0.652092695236206,0.41224434971809387,417.3393249511719,197.87728786468506
0,327,0.6706346273422241,0.40836775302886963,429.20616149902344,196.01652145385742
0,328,0.6533934473991394,0.40929916501045227,418.1718063354492,196.4635992050171
0,329,0.6841791272163391,0.3553885221481323,437.87464141845703,170.58649063110352
0,330,0.7051335573196411,0.3640701174736023,451.2854766845703,174.7536563873291
0,331,0.6764015555381775,0.390275239944458,432.8969955444336,187.33211517333984
0,332,0.7296178340911865,0.1867569088935852,466.9554138183594,89.6433162689209
0,333,0.7225819230079651,0.20618389546871185,462.45243072509766,98.96826982498169
0,334,0.7148479223251343,0.22761505842208862,457.50267028808594,109.25522804260254
0,335,0.6849795579910278,0.5009521245956421,438.3869171142578,240.4570198059082
0,336,0.6603288054466248,0.23098012804985046,422.61043548583984,110.87046146392822
0,337,0.661284327507019,0.19900450110435486,423.2219696044922,95.52216053009033
0,338,0.6640048027038574,0.16285943984985352,424.96307373046875,78.17253112792969
0,339,0.7212920784950256,0.32046347856521606,461.6269302368164,153.8224697113037
0,340,0.7484920024871826,0.3331393599510193,479.0348815917969,159.90689277648926
0,341,0.6691175103187561,0.3145449757575989,428.2352066040039,150.98158836364746
0,342,0.7366229891777039,0.28851553797721863,471.43871307373047,138.48745822906494
0,343,0.6608104109764099,0.33562135696411133,422.91866302490234,161.09825134277344
0,344,0.6664140224456787,0.3835943937301636,426.5049743652344,184.12530899047852
0,345,0.7612860202789307,0.3457295298576355,487.2230529785156,165.95017433166504
0,346,0.7418145537376404,0.34357237815856934,474.76131439208984,164.91474151611328
0,347,0.7271235585212708,0.34885525703430176,465.3590774536133,167.45052337646484
0,348,0.7036494612693787,0.347846120595932,450.33565521240234,166.96613788604736
0,349,0.6856682300567627,0.34245970845222473,438.8276672363281,164.38066005706787
0,350,0.6717667579650879,0.3351321220397949,429.93072509765625,160.86341857910156
0,351,0.6431868672370911,0.3128226399421692,411.6395950317383,150.1548671722412
0,352,0.760681688785553,0.37922370433807373,486.8362808227539,182.0273780822754
0,353,0.7447613477706909,0.2853281795978546,476.6472625732422,136.95752620697021
0,354,0.6421647667884827,0.4029013514518738,410.9854507446289,193.3926486968994
0,355,0.6698744297027588,0.36071643233299255,428.7196350097656,173.14388751983643
0,356,0.7713193297386169,0.32033199071884155,493.64437103271484,153.75935554504395
0,357,0.6613479256629944,0.3259611427783966,423.2626724243164,156.46134853363037
0,358,0.6775095462799072,0.39225494861602783,433.6061096191406,188.28237533569336
0,359,0.7313281297683716,0.3039580285549164,468.0500030517578,145.89985370635986
0,360,0.6663654446601868,0.373955100774765,426.47388458251953,179.4984483718872
0,361,0.764262318611145,0.43691185116767883,489.1278839111328,209.71768856048584
0,362,0.6684486865997314,0.3090963065624237,427.8071594238281,148.36622714996338
0,363,0.6557984948158264,0.36390286684036255,419.7110366821289,174.67337608337402
0,364,0.7339126467704773,0.5084892511367798,469.70409393310547,244.0748405456543
0,365,0.7332438826560974,0.531085729598999,469.27608489990234,254.92115020751953
0,366,0.7698527574539185,0.3885023891925812,492.7057647705078,186.48114681243896
0,367,0.7474567890167236,0.4879635274410248,478.3723449707031,234.2224931716919
0,368,0.7625259160995483,0.28304368257522583,488.01658630371094,135.8609676361084
